place_id,name,description,reviews,rating,featured_image,address,review_keywords,link,coordinates
barat_0336,Pantai Pasir Putih Wates Rembang,"Pantai berpasir putih dengan dermaga bercat biru & perahu warna-warni, populer untuk jalan-jalan & foto.",2668,4.4,https://lh3.ggpht.com/p/AF1QipNbVheycPwkCHrjDrD3A2OS4h80YB_bT_PHUExp=s1024,"Desa Tasikharjo, Wates, R W03, Kec. Kaliori, Kabupaten Rembang, Jawa Tengah","liburan, kebersihan, ombak, pinggir pantai, tempat duduk, gazebo, cemara, rindang, kelapa, lebaran",https://www.google.com/maps/place/Pantai+Pasir+Putih+Wates+Rembang/data=!4m7!3m6!1s0x2e77298ce4396145:0x79d73300c7c75817!8m2!3d-6.689645!4d111.2826673!16s%2Fg%2F11ghsgg27s!19sChIJRWE55Iwpdy4RF1jHxwAz13k?authuser=0&hl=id&rclk=1,"-6.689645, 111.2826673"
barat_0337,Pantai Ombak Mati,-,378,4.4,https://lh3.ggpht.com/p/AC9h4noHCXaODduU5DrdeMN9w2kqrKrk8G-Y0bAbVDnm_jCO2jI7GNXmHY5cCZnpicYD7sl3rRQIIcJItGb49sdzRDQ9oppfq8qXTZqRGilC7d3q9W1Mwk5hnXzRcwCFVYTz4IZnCW8=s1024,"Pantai, Rw. I, Bondo, Kec. Bangsri, Kabupaten Jepara, Jawa Tengah","ombaknya, berenang, anak anak, foto, sore, liburan, bermain, kebersihan, cafe, orang",https://www.google.com/maps/place/Pantai+Ombak+Mati/data=!4m7!3m6!1s0x2e7117fe4ca67a8f:0x4ed8f043b0765266!8m2!3d-6.46867!4d110.7135291!16s%2Fg%2F119x6_l6g!19sChIJj3qmTP4XcS4RZlJ2sEPw2E4?authuser=0&hl=id&rclk=1,"-6.4686699999999995, 110.71352909999999"
barat_0338,Pantai Tanjung Gelam,-,348,4.7,https://lh3.ggpht.com/p/AC9h4npWWBjUMSFnqMkTsMrWoGoLmpO8sWGqAY_3gRgIgZrkUOWiu5hZqODfYuNvuvBLCMhr9jboG1bhYJqTVk1nC0b45YcoLwTndJxsLQBS6f0NsbCa3i-dTiRa-rFbP0-JSukd7yAGxw=s1024,"Karimunjawa, Kabupaten Jepara, Jawa Tengah","kelapa, foto, warung, pemandangan, banana boat, snorkeling, voli, kano, sore, jetski",https://www.google.com/maps/place/Pantai+Tanjung+Gelam/data=!4m7!3m6!1s0x2e73cddb466d2e3d:0x4f62e90c8383a3d8!8m2!3d-5.839812!4d110.4110755!16s%2Fg%2F11g1npj0cz!19sChIJPS5tRtvNcy4R2KODgwzpYk8?authuser=0&hl=id&rclk=1,"-5.839811999999999, 110.4110755"
barat_0340,Pantai Mororejo Jepara,-,178,4.4,https://lh3.ggpht.com/p/AC9h4noa_iAH8lcopok1e9PBu-6jIonVB2belQilCcpyBaQP-ZwudfgOddRL4zC4_YSMvk78LbusBpNRhSlvZxP88__e46Nrtk4wh957u3dXvIK2uzvL3z0lSuP4v67aB5ulcpTsEf0EuA=s1024,"Rw. I, Mororejo, Kec. Mlonggo, Kabupaten Jepara, Jawa Tengah","cafe, sore, pohon, santai, wisata, ombak, pemandangan, tiket, tahu, warga",https://www.google.com/maps/place/Pantai+Mororejo+Jepara/data=!4m7!3m6!1s0x2e711920d5560e3b:0x81cc9983707415aa!8m2!3d-6.54502!4d110.661586!16s%2Fg%2F11cjkvww6x!19sChIJOw5W1SAZcS4RqhV0cIOZzIE?authuser=0&hl=id&rclk=1,"-6.54502, 110.661586"
barat_0342,Pantai Mangunharjo,-,227,4.1,https://lh3.ggpht.com/p/AC9h4nruocTZneMrHjLC_qdVeUW6wD96nBN8f1CZc8Yso17lO5K7X6Nev7x0PU1Sbwum0h5scqZs-wv9fUtl8pwYrJQj0UbTtG21NbwpI5PnBhMQdCeDqjKSOrxZuLAYSKPy7IYI403_=s1024,"Merbuh, Mangunharjo, Kec. Tugu, Kota Semarang, Jawa Tengah","mangrove, wisata, mancing, pagi, sore, abrasi, minggu, kerang, senja, kebersihan",https://www.google.com/maps/place/Pantai+Mangunharjo/data=!4m7!3m6!1s0x2e705f766f8d5c2d:0x614e0417aebf324d!8m2!3d-6.9377223!4d110.3138515!16s%2Fg%2F11c75nvdg6!19sChIJLVyNb3ZfcC4RTTK_rhcETmE?authuser=0&hl=id&rclk=1,"-6.9377223, 110.3138515"
barat_0343,Pantai Punuk Sapi,-,125,4.3,https://lh3.ggpht.com/p/AC9h4npfn5j_0tWE7zdH7hLNcZFsj2FyWVs51kBOOZAIjc6TS7yBJAoSV5K_GrKMRyDL5xNLjuI1_4GTLCGlt43q4ipGsBxx4ujbJDy4S-bGqGxKJXQKTMu3sMJzCM_7-5y69JKU9H8Crg=s1024,"Sawah, Balong, Kec. Kembang, Kabupaten Jepara, Jawa Tengah","karet, hutan, pemandangan, tanah, arah, musim hujan",https://www.google.com/maps/place/Pantai+Punuk+Sapi/data=!4m7!3m6!1s0x2e713c667b1189f3:0xf6b67b32c099e82!8m2!3d-6.4264036!4d110.7961247!16s%2Fg%2F11c5wjyjhk!19sChIJ84kRe2Y8cS4Rgp4JLLNnaw8?authuser=0&hl=id&rclk=1,"-6.4264035999999995, 110.7961247"
barat_0344,Pantai Depok,-,358,4.3,https://lh3.ggpht.com/p/AC9h4nqWDwSDdSkKndaJM8FPALoptn26svdXlQmUuhLpEEUPjCMmDX9xDzknOpkn0jS-R-gSy7bB1Z7ioW49bqri2Jk5VaMf65zSjdh-0-vXhnflv0_6QB05livRmco4_A_ohIEY6evhUA=s1024,"Dampyak, Depok, Kec. Kandeman, Kabupaten Batang, Jawa Tengah","sunrise, sore, wisata, warung, kebersihan, pemandangan, santai, pagi, kamar, standar",https://www.google.com/maps/place/Pantai+Depok/data=!4m7!3m6!1s0x2e703b2bcf456f97:0x1e60f0e823aff9b1!8m2!3d-6.885329!4d109.7640539!16s%2Fg%2F11c0rm8h4l!19sChIJl29Fzys7cC4RsfmvI-jwYB4?authuser=0&hl=id&rclk=1,"-6.885329, 109.7640539"
barat_0345,Wisata Pantai Sendang Asih,"Wisata Pantai dng keunggulan Alam yg sangat Alami sekali. Dengan Hutan pinggir Pantai yg sangat Sejuuk sekali....ditambah keistimewaan yg tiada duanya di Jawa Tengah yaitu 50 M sebelum Pantai ada Tanaman Padi yg tumbuh dg Suburnya....Pengunjung jg bisa membeli Ikan Laut yg masih segar...bahkan di musim"" tertentu ada Ikan yg naik ke Pantai sehingga Pengunjung bisa langsung menanglap Ikannya.....",894,4.2,https://lh3.ggpht.com/p/AF1QipN7RzFanXSDJj5987_0Z5lZAQjJKap4ozD--zKb=s1024,"Sendang Sikucing, Kec. Weleri, Jawa Tengah","pantainya, sejuk, orang, tiket, tanah, tempat sampah, aspal, kebersihan, pemandangan, ombak",https://www.google.com/maps/place/Wisata+Pantai+Sendang+Asih/data=!4m7!3m6!1s0x2e704405cae58fb7:0x4e3b95d3325a7a58!8m2!3d-6.9039347!4d110.0541332!16s%2Fg%2F11cmcyn0x5!19sChIJt4_lygVEcC4RWHpaMtOVO04?authuser=0&hl=id&rclk=1,"-6.9039347, 110.0541332"
barat_0346,Pantai Pecaron,-,470,4.6,https://lh3.ggpht.com/p/AC9h4nqHWA9UEzSGt1rmIjIPCh2aSj-4--vg7Phk0G1DN5jNaqhdo4JTZ0VGUvyiySf5a45Y1e9aLak-tU-QEb3abOeSN_q6K1N02fcrY-4vU8Jrbmy9BkwACMMVDKHSKLW3hVmAz1QA=s1024,Jawa Tengah,"pemandangan, pohon kelapa, tebing, luas, motor, foto, penginapan, tinggi, kebersihan, tiket",https://www.google.com/maps/place/Pantai+Pecaron/data=!4m7!3m6!1s0x2e6530da6b131c33:0x3efc7c0f71e83c11!8m2!3d-7.7704903!4d109.4200552!16s%2Fg%2F1q5hr6lk6!19sChIJMxwTa9owZS4RETzocQ98_D4?authuser=0&hl=id&rclk=1,"-7.7704903, 109.4200552"
barat_0347,Pantai Sendang Sekucing,"Pantai ramai dengan aktivitas renang, berjemur, piknik & memancing, plus taman sekitar & kebun binatang mini.",470,4.2,https://lh3.ggpht.com/p/AC9h4nq7K3i2yuqr3fH7-s_V7subGobKoNX_Fbz0E2YwwLngVPXa_qW4QFdy1y-G6SFmKZ2dhD5jG_MwhMgFnsMnecwO8FytnrUtJfg3LFQ83BhA2trAvd1d_l8BgM1mdrjV_plkhllmng=s1024,Jawa Tengah,"wisata, liburan, ombak, tiket, pohon, rekreasi, harga, pemandangan, orang, subuh",https://www.google.com/maps/place/Pantai+Sendang+Sekucing/data=!4m7!3m6!1s0x2e70440e92d8d879:0x35ad480d14ef12a2!8m2!3d-6.9029101!4d110.0611577!16s%2Fg%2F11h1thdbm!19sChIJedjYkg5EcC4RohLvFA1IrTU?authuser=0&hl=id&rclk=1,"-6.9029101, 110.0611577"
barat_0348,PANTAI REJO WONOKERTO,-,225,4.2,https://lh3.ggpht.com/p/AC9h4nr8dlMxwNosCGdGEudYd4l3W-AyiRgOPWTqx1yNfm68QHYeJwIwclXWJenfJ1tOU3fC-JvaqyyqBupXYPMQ0YlMvksW9TN696uVih3tOCX0uiNb32LSiAwuddzVwiPc41PdiQPC1g=s1024,"Pantairejo, Wonokerto Kulon, Kec. Wonokerto, Kabupaten Pekalongan, Jawa Tengah","pohon, wisata, sejuk, pagi, luas, masyarakat, lingkungan, angin",https://www.google.com/maps/place/PANTAI+REJO+WONOKERTO/data=!4m7!3m6!1s0x2e70289e084e83fd:0xcc265f5bd0220a69!8m2!3d-6.8462142!4d109.6342991!16s%2Fg%2F11cpnyzc7_!19sChIJ_YNOCJ4ocC4RaQoi0FtfJsw?authuser=0&hl=id&rclk=1,"-6.8462141999999995, 109.63429909999999"
barat_0349,Pantai Karangpakis,-,377,4.3,https://lh3.ggpht.com/p/AC9h4nrxJedfupyLeOOxZwRa_wStAU6UcxZuFdfVeP_dHZeJ1dEYtcOJcTENoMrMOVXmwfTmFnuZWemIePcGak6V_6dNunxYH1-Ya_g4dJWE1frvRVH0JSnN50MLdijXRYpOqxioXKU6=s1024,"Karangpakis, Kec. Nusawungu, Kabupaten Cilacap, Jawa Tengah","wisata, liburan, ombak, pagi, pecel, kebersihan, kolam renang, pemandangan, bermain, selatan",https://www.google.com/maps/place/Pantai+Karangpakis/data=!4m7!3m6!1s0x2e65385962772bf7:0xbb2f029bcfda7839!8m2!3d-7.7082142!4d109.3366604!16s%2Fg%2F11b8_01_rg!19sChIJ9yt3Ylk4ZS4ROXjaz5sCL7s?authuser=0&hl=id&rclk=1,"-7.7082142, 109.3366604"
barat_0350,Pantai Sodong,"Pantai berlatar pohon cemara & kafe warung, dengan pasir hitam, rental ATV, serta gua meditasi.",5500,4.1,https://lh3.ggpht.com/p/AC9h4no0M5zjpIJW22Sma6I_qIndx-a8KIJDXHhpbnc0Zkv5xSTV3wLQgJ7Qoeet-6U4a35reaU3EyFTIj6415OWR98HXKP93yd7zJkQ5QP7ncbMSKjOnGkAq2TbhalAdHoC9WyB-AM=s1024,"Jl. Laut, Sawah, Ladang, Karangbenda, Kec. Adipala, Kabupaten Cilacap, Jawa Tengah","ombak, rekreasi, mendoan, tempat sampah, ayunan, bibir pantai, pungli, muara sungai, tarif, pantai teluk penyu",https://www.google.com/maps/place/Pantai+Sodong/data=!4m7!3m6!1s0x2e65154d0afc2e65:0xfd006940a71fa336!8m2!3d-7.6913293!4d109.1754562!16s%2Fg%2F11bxc41tjl!19sChIJZS78Ck0VZS4RNqMfp0BpAP0?authuser=0&hl=id&rclk=1,"-7.6913293, 109.1754562"
barat_0351,Pantai Suweru,-,80,4.1,https://lh3.ggpht.com/p/AC9h4nqzia7YKClyehRTSSup2Oe__yyi--SbmqOUB-ewbbdB-rwEseTHTucBW1AutJK3aYMHAOoNEY47lX9903ly-tL6f-EPjETEA3oDEwbor8fSwq5YzotoRz-aDiHIj1TZVIOE6B9h=s1024,"Sawah, Balong, Kec. Kembang, Kabupaten Jepara, Jawa Tengah","karet, hutan",https://www.google.com/maps/place/Pantai+Suweru/data=!4m7!3m6!1s0x2e713c7b2e575081:0xb42afeb06692fb5b!8m2!3d-6.4267264!4d110.7962021!16s%2Fg%2F11cjnnzhzl!19sChIJgVBXLns8cS4RW_uSZrD-KrQ?authuser=0&hl=id&rclk=1,"-6.4267264, 110.79620209999999"
barat_0352,Pantai Dewaruci Jatimalang,-,8259,4.4,https://lh3.ggpht.com/p/AC9h4nozKVk1jdHDwGCj0grTfmcUg5BYIYYAAAsY6T4kZKjKgRu2d_y35h0IJdeVZOuJVqVXLUNF2-ts4TABH32nEkFLHS-ZBPIJzDJ5aKvCmyXdkmWKqTnQNBFzHW92hJ4ZB_9lV1nN2A=s1024,"Kerajan, Jatimalang, Kec. Purwodadi, Kabupaten Purworejo, Jawa Tengah","ombak, seafood, patung, kebersihan, selatan, gazebo, bermain, pedagang, YIA, udang",https://www.google.com/maps/place/Pantai+Dewaruci+Jatimalang/data=!4m7!3m6!1s0x2e7ae73cc53b4007:0xcc620eef919e0be!8m2!3d-7.879616!4d109.9830355!16s%2Fg%2F11b6tmp2sl!19sChIJB0A7xTznei4RvuAZ-e4gxgw?authuser=0&hl=id&rclk=1,"-7.8796159999999995, 109.9830355"
barat_0353,Pantai Ayah Kebumen,-,722,4.4,https://lh3.ggpht.com/p/AC9h4no4zKgzdWsMMPoBIewub4_82Vz-P7K7SaX7lcqBkF8yecSJyW3sa7gnnLE698ZYFyu9LElTz6lXHxMPMks8bnmQVoi8jpkI4RK_mP3Pz6u6w3CwQGvWkk4xlX703xCu3N9Y1Ewr=s1024,"Jl. Ayah - Karangbolong, Logending, Ayah, Kec. Ayah, Kabupaten Kebumen, Jawa Tengah","pantainya, ombak, pemandangan, anak, kebersihan, sunset, parkir, muara, mendoan, dg",https://www.google.com/maps/place/Pantai+Ayah+Kebumen/data=!4m7!3m6!1s0x2e6537cecb56e7ff:0x8919b7b1711b0f18!8m2!3d-7.7248233!4d109.3947261!16s%2Fg%2F11ny1z9wbk!19sChIJ_-dWy843ZS4RGA8bcbG3GYk?authuser=0&hl=id&rclk=1,"-7.7248233, 109.3947261"
barat_0354,Bukit Pantai Menganti,Untuk info bisa WA 085601284022,5830,4.6,https://lh3.ggpht.com/p/AF1QipMcPUyFCYOoOR3uSHnt4TUnrZgailr5rdLbHWG4=s1024,"Jl. Pantai Menganti, Tj. Karangboto, Karangduwur, Kec. Ayah, Kabupaten Kebumen, Jawa Tengah","pemandangan, tebing, ombak, hati, seafood, turunan, gazebo, batu karang, pelelangan, pick up",https://www.google.com/maps/place/Bukit+Pantai+Menganti/data=!4m7!3m6!1s0x2e7ac9f6eaaaaaab:0x515b92e9eec8b1ac!8m2!3d-7.7744592!4d109.4142989!16s%2Fg%2F11b6b5l_yt!19sChIJq6qq6vbJei4RrLHI7umSW1E?authuser=0&hl=id&rclk=1,"-7.7744592, 109.41429889999999"
barat_0355,Pantai Pulau Kodok,-,2878,4.3,https://lh3.ggpht.com/p/AC9h4npG6zSJpevUiRdrshQNyKgj3ps2j5qbt2sCwYayX5bW3cSic3Oc8zMOTJxL0fLbOPDoU6PDssd46_DMdl5n8pEd1rsZ214MIl7o1kfiYL4hrPilON4mni6D8yu3dOQLx5IrjiA=s1024,"Panggung, Kec. Tegal Tim., Kota Tegal, Jawa Tengah","liburan, santai, warung, kebersihan, pinggir pantai, pedagang, mendoan, fasilitas, pungli, destinasi wisata",https://www.google.com/maps/place/Pantai+Pulau+Kodok/data=!4m7!3m6!1s0x2e6fb798ed43d699:0x356e1cfd3ecc3379!8m2!3d-6.8446761!4d109.1587684!16s%2Fg%2F11f2v9bg_y!19sChIJmdZD7Zi3by4ReTPMPv0cbjU?authuser=0&hl=id&rclk=1,"-6.8446761, 109.1587684"
barat_0357,Pantai Srandil,-,486,4.2,https://lh3.ggpht.com/p/AC9h4npTEn_8E07NhyNaS927WV5rZ8vVOpcDNU7E3WRSPCVGIs1mYeAQlzZZd-AUw2cT3LCrJ92BL_iLndFDavxIpzW_HAR2ZmAaS0ECazXRLyjQRAx_FQ-8pkCHm9dlmS-gdNTWIn9GnA=s1024,"Sawah, Ladang, Karangbenda, Kec. Adipala, Kabupaten Cilacap, Jawa Tengah","pantainya, pemandangan, ombak, pinggir pantai, kebersihan, bukit, damai, rekreasi, sore, hammock",https://www.google.com/maps/place/Pantai+Srandil/data=!4m7!3m6!1s0x2e65154d23f4a0bf:0x2bec0c330a41ee47!8m2!3d-7.6929208!4d109.1901521!16s%2Fg%2F11b8_gc2d9!19sChIJv6D0I00VZS4RR-5BCjMM7Cs?authuser=0&hl=id&rclk=1,"-7.6929208, 109.19015209999999"
barat_0358,Pantai Jetis,-,946,4.4,https://lh3.ggpht.com/p/AC9h4npvzhxs3od9tfQACYAbNwLqelQj_jJDMC-CllJsY4YUL5h2-AL-kL2BBJTn2zlDSlwwc5SFTC4Wv30_f-3h7gbXluKBWy4lcPtksK81OXUnPkbpW0qMiGrKdUmWah8_f7Ux8dsb=s1024,"Jl. T PI Jetis No.R T.61, Area Sawah, Jetis, Kec. Nusawungu, Kabupaten Cilacap, Jawa Tengah","seafood, ombak, kolam renang, liburan, pemandangan, bermain, tempat pelelangan ikan, pecel, pedagang, macet",https://www.google.com/maps/place/Pantai+Jetis/data=!4m7!3m6!1s0x2e6537875bbd2925:0x805c3c7982a3dad7!8m2!3d-7.7188877!4d109.3820574!16s%2Fg%2F11c542_5f6!19sChIJJSm9W4c3ZS4R19qjgnk8XIA?authuser=0&hl=id&rclk=1,"-7.7188877, 109.3820574"
barat_0361,Pantai Rancah Babakan,-,40,4.5,https://lh3.ggpht.com/p/AC9h4nr2E9AQDwZdPeMMJdOAyTGoPRuz317UDehGf_dTBH2fKOMwyln4z3HeQIAC94Jr_vF7LRdqQVa9G6jRQ16SVNaJV-jFI2IU_17tLt1PCTzA9vKSavdKdR-yHp9HJSI7XcK9er4=s1024,"pantai rancah babakan, Nusa Kambangan, Tambakreja, Mertoyudan, Magelang, Jawa Tengah","mancing, bulu babi, trekking",https://www.google.com/maps/place/Pantai+Rancah+Babakan/data=!4m7!3m6!1s0x2e659f8b4a0d9eb3:0x91f9b49200ebfd9b!8m2!3d-7.7020861!4d108.7835657!16s%2Fg%2F11d_8z2f42!19sChIJs54NSoufZS4Rm_3rAJK0-ZE?authuser=0&hl=id&rclk=1,"-7.7020861, 108.7835657"
barat_0362,Pantai TIRANG Desa Babalan,-,23,4.2,https://lh3.ggpht.com/p/AC9h4npCUadlnGKKUo9LoLhyLhEPHa0g8wjg4radXpuCbynfJmFrs2p69rtj87Ehi9bZOKN7kj0izTdo8BDlGQ-Z_rc7vn3ZdLG9OVERAPqjiP_entUSwGpk3-UiNy5oAfK5kRp2PbbtJw=s1024,"Babalan, Kec. Wedung, Kabupaten Demak, Jawa Tengah",perahu,https://www.google.com/maps/place/Pantai+TIRANG+Desa+Babalan/data=!4m7!3m6!1s0x2e70e38de7cdcbaf:0x15f40787b97ac78c!8m2!3d-6.7158892!4d110.5877831!16s%2Fg%2F11hcxcb6dq!19sChIJr8vN543jcC4RjMd6uYcH9BU?authuser=0&hl=id&rclk=1,"-6.7158891999999994, 110.5877831"
barat_0363,Pantai Morodemak,-,34,4.6,https://lh3.ggpht.com/p/AC9h4nokJZNf65oH1VE4yEgDbdccsLlMJabF9mcTXFTr327TfbSbWBadfas8JfiMFIJVHxcXbHhGA7ldAAH68G2ar7ykNdCVh1uNQjJMb7HezaMS-ErGpYFedXO1OwJ6Af8-O8pdzVI=s1024,"Area Sawah, Morodemak, Kec. Bonang, Kabupaten Demak, Jawa Tengah","wisata, mangrove, perahu",https://www.google.com/maps/place/Pantai+Morodemak/data=!4m7!3m6!1s0x2e70efc655555555:0x7b6cda8cee93e556!8m2!3d-6.8356323!4d110.5424021!16s%2Fg%2F11hbfj54f5!19sChIJVVVVVcbvcC4RVuWT7ozabHs?authuser=0&hl=id&rclk=1,"-6.835632299999999, 110.54240209999999"
barat_0364,Pantai Klayar Pacitan,"Teluk kecil & indah dengan pantai pasir luas, formasi batu unik, plus penjual makanan & suvenir.",2764,4.6,https://lh3.ggpht.com/p/AC9h4nqJGK7_Kbl4fK5IxOUHkOyrXQ5dV_fcLcw39BOD6J_eDRP51aASjiOlI6u4ZB-_aaq6wgjoKAtNTXasNyGFJkVKvwk04e9zfDOfcwWFk58xuhYPdtBahXEzcIUJLZdYsV3XYdrO=s1024,"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur","pemandangan, ATV, ojek, seruling, homestay, arah, sewa, keliling, tarif, retribusi",https://www.google.com/maps/place/Pantai+Klayar+Pacitan/data=!4m7!3m6!1s0x2e7bdd013dbec5f7:0x8c6f80dbac239271!8m2!3d-8.2235777!4d110.9459221!16s%2Fg%2F11f4_68ktv!19sChIJ98W-PQHdey4RcZIjrNuAb4w?authuser=0&hl=id&rclk=1,"-8.2235777, 110.94592209999999"
barat_0365,Pantai Empu Rancak,-,2109,4.3,https://lh3.ggpht.com/p/AC9h4npJ5Z9761-rF4BZjS0D9GLtXBzsPIYZjFL9Ilfww8VgJ8Wga6DUskZt7VN_BD2-1J8JhUA7YYXFGk7puO43bi6brfjlpK6m4MYdtqV_J9jjx1VGp_s9t7M7L0ii_iP1QFDpgxeF=s1024,"Rw. 8, Karanggondang, Kec. Mlonggo, Kabupaten Jepara, Jawa Tengah","seafood, ikan bakar, warung, ombak, masakan, pindang, gazebo, asam manis, pedagang, fasilitas",https://www.google.com/maps/place/Pantai+Empu+Rancak/data=!4m7!3m6!1s0x2e71228980d4d6bd:0x7da3bf99f965f9e!8m2!3d-6.4859835!4d110.6944613!16s%2Fg%2F120z6zq7!19sChIJvdbUgIkicS4Rnl-Wn_k72gc?authuser=0&hl=id&rclk=1,"-6.4859835, 110.6944613"
barat_0366,Pantai Tirta Samudera,"Merupakan tempat nyaman, sejuk, rindang, sehingga cocok untuk mampir istirahat dari perjalanan atau sebagai kunjungan wisata kebun. Berbagai tanaman hias, bonsai, tabulampot dan tanaman buah sehingga lebih menarik.
Para pengunjung juga dapat berbelanja untuk kebutuhan rumah tangga, sembakau, makanan ringan dan berbagai macam minuman, karena ada toko dan kafe. Pengunjung juga dapat membeli tanamas hias, bonsai, tabulampot, serta sarana produksi pertanian seperti pupuk, pestisida.
Di lokasi rest area ada pertashop yang menyediakan bbm pertamax. Fasilitas penunjang lain yaitu tempat parkir, toilet, yang gratis serta mushola.",6183,4.3,https://lh3.ggpht.com/p/AF1QipNN3DsdNhITcCDQqL2JcXbvOFSxhLnI3KmpsTE0=s1024,"Bandengan, Kec. Jepara, Kabupaten Jepara, Jawa Tengah","pasir, ombak, banana boat, sewa, kendaraan air pribadi, pantai bandengan, fasilitas, pelampung, destinasi wisata, perahu karet",https://www.google.com/maps/place/Pantai+Tirta+Samudera/data=!4m7!3m6!1s0x2e711945b30035b9:0x633bf2638323639a!8m2!3d-6.5544379!4d110.6502767!16s%2Fg%2F11fll87w61!19sChIJuTUAs0UZcS4RmmMjg2PyO2M?authuser=0&hl=id&rclk=1,"-6.5544379, 110.65027669999999"
barat_0367,Pancuran Beach,Spot wisata pantai di Pulau Karimunjawa satu satunya yang menyajikan sumber air tawar,174,4.3,https://lh3.ggpht.com/p/AF1QipNWd_7HwXFZLwuBZWNEbDMfuIqlIJuDznZ8mX9h=s1024,"Java Sea, Karimunjawa, Kabupaten Jepara, Jawa Tengah","sunrise, snorkling, pagi, pasir, batu karang, service charge, motor, wifi, latar teatrikal, selatan",https://www.google.com/maps/place/Pancuran+Beach/data=!4m7!3m6!1s0x2e73d198fec708e5:0x95d18394dc886b83!8m2!3d-5.88002!4d110.4473762!16s%2Fg%2F11c47zp383!19sChIJ5QjH_pjRcy4Rg2uI3JSD0ZU?authuser=0&hl=id&rclk=1,"-5.88002, 110.4473762"
barat_0368,Pantai Cahaya,"Selain pantai berpasir, destinasi sibuk ini menawarkan pertunjukan lumba-lumba, kebun binatang & kolam renang.",3959,4.2,https://lh3.ggpht.com/p/AC9h4nqf5dOj0rNsBlzneehcvvAKyeXmAZUFTW9XZpXsdjcfKjBNlAOZJkpIqAxAU6RCEHTQoD4WoatTmijtxVu2G9Zgs9-SP_fsjIaCLvhQpmadnmZkfB8UaM7Ac31X5h1QtkBERfGm=s1024,"Klampok, R T.03/R W.03, Sendang Sikucing, Kec. Rowosari, Kabupaten Kendal, Jawa Tengah","lumba-lumba, liburan, pertunjukan, permainan, kebersihan, trampolin, ombak, komidi putar, terusan, paud",https://www.google.com/maps/place/Pantai+Cahaya/data=!4m7!3m6!1s0x2e70440c5599c325:0x807d85bc60d57b0c!8m2!3d-6.9024213!4d110.0659932!16s%2Fg%2F1pp2v9xsf!19sChIJJcOZVQxEcC4RDHvVYLyFfYA?authuser=0&hl=id&rclk=1,"-6.902421299999999, 110.0659932"
barat_0369,Pantai Marina,"Jalan kayu tepi laut sepanjang pantai berpaving, populer dengan panorama sunset, kios jajan & spot memancing.",15446,4.2,https://lh3.ggpht.com/p/AC9h4nrbLzE3cbXf5dFgP6YGPsgmeFPml0n-tTkh02JtivVBv2bbf2cp5WdR7oto49U2QzwoFookCPfkHAkO9MeUaz7riBb3f7z9lKyzov-bIohs_n0jY4pr9MMXNcNTwEhKe6ApzOtv=s1024,"Tawangsari, Kota Semarang, Jawa Tengah","rusa, ombak, santai, jogging, memancing, pacaran, fasilitas, jetski, destinasi wisata, reklamasi",https://www.google.com/maps/place/Pantai+Marina/data=!4m7!3m6!1s0x2e70f4e56e4f8ea1:0xcf2bee72d0606dd0!8m2!3d-6.948877!4d110.3893285!16s%2Fg%2F11bz4tntzg!19sChIJoY5PbuX0cC4R0G1g0HLuK88?authuser=0&hl=id&rclk=1,"-6.9488769999999995, 110.38932849999999"
barat_0370,Pantai Baruna,"Diakses melalui jalur off-road, pantai ini membelakangi rerumputan lahan basah & tempat pemancingan terkenal.",518,4.0,https://lh3.ggpht.com/p/AC9h4noJPyz94gEf-Jt3xjPEe1aTyI7JFF4K0qBbweteHU6MCdhWtfHRzA1loIzVH4ulIKVOIDWAK15FupMJsXAtyIksNbCNe3xgck_QXfFTK36eomJ_IiiuS_eqzPSUh4Yc01ynoX8=s1024,"Bandarharjo, Kota Semarang, Jawa Tengah","foto, ilalang, motor, hujan, sore, pemerintah, pemandangan, kambing, senja, rumput",https://www.google.com/maps/place/Pantai+Baruna/data=!4m7!3m6!1s0x2e70f4ee9d4e8aa3:0x61019e1e9b838262!8m2!3d-6.9452716!4d110.3998733!16s%2Fg%2F11c4bdfh4m!19sChIJo4pOne70cC4RYoKDmx6eAWE?authuser=0&hl=id&rclk=1,"-6.9452716, 110.3998733"
barat_0371,Pantai Jatikontal,-,183,4.3,https://lh3.ggpht.com/p/AC9h4noDOrFomlCh7kanbkxzETmI8UDe55yIzmKp7E1ao8r3Fz8o2ukYLYyavCpeRVSfK2EYsWGVoVZozbYLFNsYhR2Gjf77EkKy0d8J02ZCgOeZA7yw8k7HqjzrNblUDCfwExcB_MUtug=s1024,"Jatikontal, Kec. Purwodadi, Kabupaten Purworejo, Jawa Tengah","memancing, ombaknya, udang, selatan, pemandangan, pinggir pantai, pasir, rumah",https://www.google.com/maps/place/Pantai+Jatikontal/data=!4m7!3m6!1s0x2e7ae6d82415cacf:0xfdd6108e5b01028f!8m2!3d-7.886034!4d109.9992669!16s%2Fg%2F11cs5sbtlv!19sChIJz8oVJNjmei4RjwIBW44Q1v0?authuser=0&hl=id&rclk=1,"-7.8860339999999995, 109.9992669"
